	name	genus	species	Size	#_contigs	Contig_N50	Longest_contig	Completness	Contamination	CheckMStatus	RNAPass	MIMAG	SLCID	eigen_index	eigen_weight	SLCCat
2458	SPMP47_bin.52	Dorea	Dorea longicatena	2950296.0	6.0	1021797.0	1336369.0	100.0	1.46	HIGH	True	HIGH	79	10	0.1649158002461273	Isolate
2459	SPMP47_bin.53	Megamonas	Megamonas funiformis	2497494.0	10.0	645762.0	990339.0	95.57	4.43	HIGH	True	HIGH	131	13	0.1587760663804888	Isolate
2460	SPMP47_bin.55	Collinsella		2151645.0	21.0	177860.0	268405.0	97.41	3.76	HIGH	False	MEDIUM	0	15	0.1769526889818106	Isolate
2461	SPMP47_bin.6	Megasphaera	Megasphaera sp000417505	2453914.0	4.0	896024.0	1216492.0	96.41	0.0	HIGH	True	HIGH	220	24	0.1478776854679911	Isolate
2462	SPMP47_bin.7	Eubacterium_I	Eubacterium_I ramulus_A	2543698.0	6.0	552224.0	951463.0	62.07	3.74	MEDIUM	True	MEDIUM	17	4	0.3534577029467881	Isolate
2463	SPMP48_bin.1	CAG-217	CAG-217 sp000436335	1820391.0	3.0	1387275.0	1387275.0	97.76	0.0	HIGH	True	HIGH	155	4	0.2137520768922236	Uncultivated
2464	SPMP48_bin.10	Evtepia	Evtepia sp004556345	2178618.0	14.0	266456.0	641394.0	84.56	0.67	MEDIUM	True	MEDIUM	374	3	0.3166082454443278	Uncultivated
2465	SPMP48_bin.100	Gemmiger	Gemmiger sp900540595	1694885.0	7.0	444099.0	566814.0	58.93	0.0	MEDIUM	False	MEDIUM	674	0		Uncultivated
2466	SPMP48_bin.103	Mediterraneibacter	Mediterraneibacter faecis	1336439.0	89.0	24957.0	143186.0	60.06	8.62	MEDIUM	False	MEDIUM	48	14	0.2476759497497288	Isolate
2467	SPMP48_bin.105	Olsenella_B	Olsenella_B sp000752675	2373060.0	23.0	269968.0	439731.0	95.56	1.73	HIGH	False	MEDIUM	167	1	0.2600525907403797	Isolate
2468	SPMP48_bin.106	Ligilactobacillus	Ligilactobacillus ruminis	2112406.0	5.0	630355.0	673751.0	98.67	0.26	HIGH	True	HIGH	646	16	0.1930031310786588	Isolate
2469	SPMP48_bin.107	Alistipes	Alistipes finegoldii	3123234.0	20.0	336453.0	727289.0	98.61	0.0	HIGH	False	MEDIUM	618	3	0.4466563209287698	Isolate
2470	SPMP48_bin.108	CAG-170		2124675.0	117.0	27403.0	86141.0	70.1	3.19	MEDIUM	False	MEDIUM	128	3	0.4991490171149733	Uncultivated
2471	SPMP48_bin.11	Ruminococcus	Ruminococcus sp900540005	1534504.0	34.0	70426.0	142344.0	71.59	0.0	MEDIUM	False	MEDIUM	421	1	0.7071067811865476	Uncultivated
2472	SPMP48_bin.110	Agathobacter	Agathobacter faecis	3634076.0	16.0	555933.0	1086987.0	98.24	5.9	MEDIUM	False	MEDIUM	309	42	0.1270892958003287	Isolate
2473	SPMP48_bin.113	CAG-83	CAG-83 sp000435555	1910402.0	18.0	171007.0	506430.0	87.92	0.67	MEDIUM	True	MEDIUM	509	0	0.408838070804505	Uncultivated
2474	SPMP48_bin.114	Ruminiclostridium_E	Ruminiclostridium_E siraeum	1891787.0	133.0	20551.0	79837.0	66.38	0.0	MEDIUM	False	MEDIUM	113	9	0.2989806646090863	Isolate
2475	SPMP48_bin.117	Romboutsia	Romboutsia timonensis	2714337.0	68.0	104175.0	650648.0	55.17	0.0	MEDIUM	False	MEDIUM	59	9	0.2590030610024923	Isolate
2476	SPMP48_bin.118	Clostridium_Q	Clostridium_Q sp003024715	1941172.0	150.0	17854.0	235305.0	50.48	5.26	MEDIUM	False	MEDIUM	125	30	0.1768080296186892	Isolate
2477	SPMP48_bin.125	Paraprevotella	Paraprevotella clara	3755935.0	57.0	119486.0	320617.0	93.56	0.56	HIGH	False	MEDIUM	46	2	0.3785117626224341	Isolate
2478	SPMP48_bin.126	Coprococcus_A	Coprococcus_A catus	2921513.0	27.0	170669.0	308788.0	96.42	1.34	HIGH	False	MEDIUM	117	5	0.2189158020459093	Isolate
2479	SPMP48_bin.129	Bifidobacterium	Bifidobacterium longum	2226152.0	13.0	286566.0	652585.0	97.58	1.84	HIGH	False	MEDIUM	284	25	0.1087587298502742	Isolate
2480	SPMP48_bin.131	Ruminococcus_C	Ruminococcus_C sp000433635	1191375.0	6.0	329763.0	524942.0	51.66	0.0	MEDIUM	False	MEDIUM	141	14	0.2558709035894749	Uncultivated
2481	SPMP48_bin.134	Fusicatenibacter	Fusicatenibacter saccharivorans	1853685.0	16.0	145425.0	375651.0	51.25	0.71	MEDIUM	True	MEDIUM	506	76	0.10963146880857	Isolate
2482	SPMP48_bin.136	Negativibacillus	Negativibacillus sp900547015	1385882.0	81.0	24358.0	88301.0	64.99	0.67	MEDIUM	True	MEDIUM	573	0		Uncultivated
2483	SPMP48_bin.14	Phascolarctobacterium	Phascolarctobacterium faecium	2350566.0	4.0	1936766.0	1936766.0	100.0	3.89	HIGH	True	HIGH	265	0	0.2245347152963048	Isolate
2484	SPMP48_bin.143	CAG-41	CAG-41 sp900066215	3099979.0	7.0	699396.0	1351037.0	97.32	1.34	HIGH	True	HIGH	90	13	0.1365867885771285	Uncultivated
2485	SPMP48_bin.146	Ruminococcus_H	Ruminococcus_H sp003531055	2315030.0	16.0	199583.0	449665.0	98.66	0.0	HIGH	False	MEDIUM	71	0	0.2096157625576849	Uncultivated
2486	SPMP48_bin.147	Ruminococcus_D	Ruminococcus_D bicirculans	2776216.0	5.0	2019984.0	2019984.0	98.63	0.0	HIGH	True	HIGH	291	21	0.1623303104484829	Isolate
2487	SPMP48_bin.148	CAG-1427	CAG-1427 sp000434775	1679426.0	32.0	90066.0	228235.0	82.04	0.12	MEDIUM	False	MEDIUM	660	0		Uncultivated
2488	SPMP48_bin.15	Anaerobutyricum	Anaerobutyricum hallii_A	2843860.0	10.0	421030.0	737861.0	97.32	1.34	HIGH	True	HIGH	16	8	0.1727365996686795	Isolate
2489	SPMP48_bin.150	Alistipes	Alistipes onderdonkii	2878428.0	13.0	544541.0	636515.0	87.74	0.96	MEDIUM	False	MEDIUM	272	5	0.2887465858260333	Isolate
2490	SPMP48_bin.151	Megamonas	Megamonas funiformis	1210899.0	6.0	521308.0	591405.0	51.33	0.63	MEDIUM	False	MEDIUM	131	39	0.1555392990743484	Isolate
2491	SPMP48_bin.152	UBA1777	UBA1777 sp003150355	2258072.0	38.0	96387.0	370849.0	85.34	0.34	MEDIUM	False	MEDIUM	365	1	0.7071067811865475	Uncultivated
2492	SPMP48_bin.154	Barnesiella	Barnesiella intestinihominis	1722610.0	5.0	638258.0	795315.0	59.61	1.51	MEDIUM	True	MEDIUM	179	7	0.314736710917363	Isolate
2493	SPMP48_bin.155	CAG-279	CAG-279 sp000437795	2463701.0	4.0	1329035.0	1329035.0	94.91	0.0	HIGH	True	HIGH	279	5	0.2585116289190104	Uncultivated
2494	SPMP48_bin.156	KLE1615	KLE1615 sp900066985	3593506.0	33.0	246355.0	568365.0	98.73	2.85	HIGH	False	MEDIUM	10	2	0.1393731293420439	Uncultivated
2495	SPMP48_bin.157	CAG-83	CAG-83 sp003539495	2032112.0	26.0	140586.0	228415.0	87.86	0.67	MEDIUM	False	MEDIUM	180	1	0.5773759415090157	Uncultivated
2496	SPMP48_bin.158	Anaerotignum	Anaerotignum sp000436415	1939784.0	26.0	105754.0	276840.0	90.77	0.84	HIGH	False	MEDIUM	590	1	0.3030871602751323	Uncultivated
2497	SPMP48_bin.21	Phocaeicola	Phocaeicola sp900553715	3658892.0	16.0	671882.0	774844.0	96.97	0.6	HIGH	True	HIGH	602	3	0.4470027585501884	Isolate
2498	SPMP48_bin.22	Ruminococcus_A	Ruminococcus_A sp003011855	2589765.0	20.0	139525.0	461532.0	84.16	0.63	MEDIUM	True	MEDIUM	314	19	0.1666896671889667	Isolate
2499	SPMP48_bin.23	Ruminococcus_E	Ruminococcus_E bromii_B	2056473.0	6.0	454856.0	949031.0	95.82	0.67	HIGH	True	HIGH	94	11	0.1670932121348645	Isolate
2500	SPMP48_bin.26	Bacteroides	Bacteroides stercoris	2566321.0	34.0	160357.0	318550.0	69.86	0.37	MEDIUM	False	MEDIUM	253	14	0.2232520372177603	Isolate
2501	SPMP48_bin.30	CAG-110	CAG-110 sp003525905	2217178.0	52.0	80512.0	171505.0	87.08	0.0	MEDIUM	False	MEDIUM	57	5	0.2780686207815865	Uncultivated
2502	SPMP48_bin.34	UBA7160		3204653.0	76.0	82685.0	301239.0	94.28	1.11	HIGH	True	HIGH	222	0	0.3793178842724894	Uncultivated
2503	SPMP48_bin.35	UBA738	UBA738 sp003522945	2234128.0	16.0	224624.0	520847.0	82.33	0.67	MEDIUM	True	MEDIUM	145	1	0.3792732830251473	Uncultivated
2504	SPMP48_bin.4	CAG-180	CAG-180 sp000432435	1128132.0	3.0	417871.0	496047.0	58.72	0.34	MEDIUM	False	MEDIUM	364	14	0.2472206561247378	Uncultivated
2505	SPMP48_bin.40	Gemmiger	Gemmiger qucibialis	2958831.0	8.0	817452.0	1062151.0	97.46	0.68	HIGH	True	HIGH	207	15	0.1546104418787445	Uncultivated
2506	SPMP48_bin.44	ER4	ER4 sp000765235	2107967.0	16.0	227629.0	755765.0	94.3	1.34	HIGH	False	MEDIUM	237	19	0.1741120488556034	Isolate
2507	SPMP48_bin.47	Bifidobacterium	Bifidobacterium adolescentis	1780166.0	44.0	74469.0	239710.0	85.36	7.9	MEDIUM	False	MEDIUM	280	36	0.1252509367023852	Isolate
2508	SPMP48_bin.53	Akkermansia	Akkermansia muciniphila	2718158.0	4.0	1081547.0	1084308.0	96.6	0.0	HIGH	True	HIGH	260	12	0.2578659511663196	Isolate
2509	SPMP48_bin.60	CAG-878	CAG-878 sp000432255	1127093.0	7.0	574265.0	574265.0	84.83	2.25	MEDIUM	False	MEDIUM	428	0		Uncultivated
2510	SPMP48_bin.61	Lachnospira	Lachnospira rogosae	2290421.0	167.0	23276.0	97898.0	59.21	4.74	MEDIUM	False	MEDIUM	251	20	0.2157579616483937	Isolate
2511	SPMP48_bin.62	Blautia_A	Blautia_A sp900066165	1947873.0	18.0	218187.0	345325.0	65.19	0.59	MEDIUM	False	MEDIUM	35	46	0.1365937783996101	Uncultivated
2512	SPMP48_bin.64	Blautia_A	Blautia_A sp900066335	3017280.0	22.0	401464.0	660100.0	76.04	9.81	MEDIUM	True	MEDIUM	606	1	0.2892298096312443	Uncultivated
2513	SPMP48_bin.65	Clostridium_A	Clostridium_A leptum	2602338.0	12.0	288130.0	489716.0	95.97	0.0	HIGH	True	HIGH	540	11	0.2850184856937051	Isolate
2514	SPMP48_bin.67	Dorea	Dorea sp900066555	2552426.0	25.0	165118.0	251676.0	95.42	6.43	MEDIUM	False	MEDIUM	39	6	0.3518185818667773	Uncultivated
2515	SPMP48_bin.69	Bacteroides	Bacteroides eggerthii	3708565.0	13.0	580801.0	927667.0	98.25	2.23	HIGH	True	HIGH	262	4	0.3539738528577943	Isolate
2516	SPMP48_bin.7	Oscillibacter	Oscillibacter sp001916835	2101946.0	75.0	45951.0	170834.0	84.62	4.7	MEDIUM	False	MEDIUM	23	1	0.4092042377963328	Uncultivated
2517	SPMP48_bin.71	CAG-110	CAG-110 sp900546075	2282701.0	75.0	44025.0	139222.0	87.06	0.11	MEDIUM	False	MEDIUM	308	0	0.7071067811865476	Uncultivated
2518	SPMP48_bin.72	Parabacteroides	Parabacteroides distasonis	4151053.0	120.0	59833.0	143925.0	93.63	2.44	HIGH	True	HIGH	102	17	0.1416951993373508	Isolate
2519	SPMP48_bin.73	Bacteroides	Bacteroides uniformis	3401482.0	22.0	226464.0	665604.0	83.25	0.12	MEDIUM	False	MEDIUM	250	29	0.1362521526834229	Isolate
2520	SPMP48_bin.74	UBA11774	UBA11774 sp003507655	2138172.0	65.0	54236.0	171602.0	73.16	5.03	MEDIUM	False	MEDIUM	114	5	0.3013476817293161	Uncultivated
2521	SPMP48_bin.75	CAG-170	CAG-170 sp900556635	3331681.0	62.0	86135.0	323954.0	93.06	8.72	MEDIUM	False	MEDIUM	295	1	0.5002547465241658	Uncultivated
2522	SPMP48_bin.79	Roseburia	Roseburia intestinalis	2805360.0	73.0	66623.0	224745.0	75.59	1.73	MEDIUM	False	MEDIUM	139	12	0.2085172247858435	Isolate
2523	SPMP48_bin.80	CAG-177	CAG-177 sp003514385	2257275.0	11.0	489688.0	871951.0	96.27	1.34	HIGH	True	HIGH	142	3	0.219440238213893	Uncultivated
2524	SPMP48_bin.81			1596290.0	58.0	42434.0	305459.0	68.45	2.46	MEDIUM	False	MEDIUM	432	0		Uncultivated
2525	SPMP48_bin.85	Tidjanibacter	Tidjanibacter inops	2261832.0	15.0	273348.0	484196.0	95.91	0.0	HIGH	False	MEDIUM	240	2	0.4084554891148046	Isolate
2526	SPMP48_bin.87	Eggerthella	Eggerthella lenta	3307867.0	26.0	321996.0	391672.0	95.9	0.0	HIGH	True	HIGH	27	4	0.180434103141466	Isolate
2527	SPMP48_bin.90	UBA1191	UBA1191 sp900549125	1928943.0	17.0	152688.0	277978.0	76.81	0.0	MEDIUM	False	MEDIUM	32	2	0.3788965490798937	Uncultivated
2528	SPMP48_bin.94	Succinivibrio	Succinivibrio sp000431835	2111874.0	31.0	140255.0	298932.0	96.76	0.29	HIGH	False	MEDIUM	41	0	0.7071067811865475	Uncultivated
2529	SPMP48_bin.95	ER4	ER4 sp900317525	1820632.0	46.0	63628.0	296031.0	85.44	1.34	MEDIUM	False	MEDIUM	174	2	0.3023819439668049	Uncultivated
2530	SPMP48_bin.96	UMGS1603		2683551.0	131.0	34485.0	131288.0	71.59	3.49	MEDIUM	False	MEDIUM	489	0		Novel
2531	SPMP48_bin.99	GCA-900066135	GCA-900066135 sp900543575	2548872.0	133.0	28997.0	121228.0	53.14	0.63	MEDIUM	False	MEDIUM	430	9	0.2667845740041196	Uncultivated
2532	SPMP49_bin.101	Streptococcus	Streptococcus pasteurianus	2062844.0	18.0	165955.0	366678.0	98.12	0.56	HIGH	False	MEDIUM	244	2	0.2904337219070207	Isolate
2533	SPMP49_bin.104	Akkermansia	Akkermansia muciniphila	2848072.0	12.0	424071.0	815509.0	90.98	0.0	HIGH	True	HIGH	260	11	0.257976780495375	Isolate
2534	SPMP49_bin.105	Bifidobacterium	Bifidobacterium longum	2124187.0	111.0	26871.0	91100.0	86.94	1.27	MEDIUM	False	MEDIUM	284	53	0.1085591501096995	Isolate
2535	SPMP49_bin.108	Ruminococcus_H	Ruminococcus_H sp003531055	2529318.0	19.0	196032.0	303028.0	93.74	0.0	HIGH	True	HIGH	71	11	0.2088538133915052	Uncultivated
2536	SPMP49_bin.109	Dorea	Dorea longicatena_B	2218086.0	30.0	126261.0	219604.0	76.32	0.0	MEDIUM	False	MEDIUM	620	10	0.2498204365867319	Isolate
2537	SPMP49_bin.11	Gemmiger	Gemmiger formicilis	2933819.0	14.0	438186.0	1092563.0	91.07	0.85	HIGH	True	HIGH	338	24	0.1363823010812911	Isolate
2538	SPMP49_bin.111	Acetatifactor	Acetatifactor sp900066365	2896640.0	64.0	90722.0	243480.0	91.96	3.62	HIGH	False	MEDIUM	77	7	0.2676454507177012	Uncultivated
2539	SPMP49_bin.12	Agathobacter	Agathobacter rectalis	2861398.0	22.0	168064.0	619362.0	96.98	0.24	HIGH	False	MEDIUM	101	53	0.1284757418045668	Isolate
2540	SPMP49_bin.16	Alistipes	Alistipes putredinis	2066928.0	13.0	230288.0	340643.0	91.0	0.96	HIGH	False	MEDIUM	452	5	0.1586572206895933	Isolate
2541	SPMP49_bin.17	Blautia_A	Blautia_A massiliensis	2530250.0	5.0	763498.0	942109.0	75.0	0.0	MEDIUM	True	MEDIUM	50	26	0.1430817217444358	Isolate
2542	SPMP49_bin.18	CAG-127	CAG-127 sp900319515	2462778.0	60.0	64869.0	121552.0	94.16	2.18	HIGH	False	MEDIUM	91	1	0.2778387450834902	Uncultivated
2543	SPMP49_bin.2	Agathobacter	Agathobacter faecis	2821457.0	3.0	1530137.0	1530137.0	97.51	1.92	HIGH	False	MEDIUM	309	19	0.1272737023469286	Isolate
2544	SPMP49_bin.22	Anaerobutyricum	Anaerobutyricum hallii_A	2702393.0	21.0	275274.0	772818.0	85.66	1.77	MEDIUM	True	MEDIUM	16	7	0.1727498206300602	Isolate
2545	SPMP49_bin.23	Coprococcus	Coprococcus sp900066115	2769508.0	6.0	1726592.0	1726592.0	99.11	0.0	HIGH	False	MEDIUM	61	1	0.268369666904104	Isolate
2546	SPMP49_bin.29	Collinsella	Collinsella tanakaei	2320559.0	74.0	57249.0	140883.0	82.28	0.0	MEDIUM	False	MEDIUM	21	0	0.2792258526758246	Isolate
2547	SPMP49_bin.3	CAG-180	CAG-180 sp000432435	1663239.0	13.0	244136.0	469770.0	76.51	0.0	MEDIUM	True	MEDIUM	364	4	0.2510695949572411	Uncultivated
2548	SPMP49_bin.30	Adlercreutzia	Adlercreutzia equolifaciens	2626537.0	83.0	53315.0	139824.0	87.56	0.0	MEDIUM	False	MEDIUM	4	1	0.2252229931267033	Isolate
2549	SPMP49_bin.31	Fusicatenibacter	Fusicatenibacter saccharivorans	1474363.0	8.0	800909.0	800909.0	57.81	0.0	MEDIUM	False	MEDIUM	506	75	0.109702184626442	Isolate
2550	SPMP49_bin.32	Faecalibacterium	Faecalibacterium prausnitzii_E	2761762.0	4.0	1504024.0	1504024.0	97.96	0.0	HIGH	True	HIGH	31	3	0.3343439009736165	Isolate
2551	SPMP49_bin.36	CAG-83	CAG-83 sp000431575	1681352.0	186.0	11433.0	81550.0	63.48	1.34	MEDIUM	False	MEDIUM	107	10	0.2427438951457891	Uncultivated
2552	SPMP49_bin.4	CAG-217	CAG-217 sp000436335	1950383.0	8.0	274752.0	655820.0	86.97	0.0	MEDIUM	False	MEDIUM	155	6	0.2136146100840517	Uncultivated
2553	SPMP49_bin.43	Blautia_A		2813470.0	24.0	781009.0	1134536.0	51.74	1.9	MEDIUM	False	MEDIUM	34	35	0.1633139609421939	Isolate
2554	SPMP49_bin.45	Coprococcus_A	Coprococcus_A catus	2439451.0	68.0	58640.0	134935.0	67.96	2.01	MEDIUM	False	MEDIUM	117	11	0.2184952107395522	Isolate
2555	SPMP49_bin.5	Anaerostipes	Anaerostipes hadrus	2902382.0	11.0	850129.0	899780.0	96.04	2.01	HIGH	True	HIGH	154	35	0.1189982084515072	Isolate
2556	SPMP49_bin.50	Agathobaculum	Agathobaculum sp003481705	1910946.0	107.0	32342.0	125809.0	72.22	4.14	MEDIUM	False	MEDIUM	56	1	0.3552817371786365	Uncultivated
2557	SPMP49_bin.51	Megamonas	Megamonas funiformis	1430217.0	21.0	102927.0	191322.0	55.02	1.27	MEDIUM	True	MEDIUM	131	36	0.1563837124109003	Isolate
2558	SPMP49_bin.52	Phascolarctobacterium_A		1416112.0	147.0	12786.0	44209.0	64.92	1.27	MEDIUM	False	MEDIUM	28	9	0.3136217936396268	Isolate
2559	SPMP49_bin.54	ER4	ER4 sp900317525	1613214.0	49.0	77214.0	231507.0	83.22	2.01	MEDIUM	False	MEDIUM	174	0	0.3031002293557117	Uncultivated
2560	SPMP49_bin.56	UBA11524	UBA11524 sp000437595	2842496.0	93.0	41622.0	183454.0	87.84	0.47	MEDIUM	True	MEDIUM	311	3	0.3539672130629057	Uncultivated
2561	SPMP49_bin.57	CAG-41	CAG-41 sp900066215	2732404.0	29.0	188297.0	384622.0	89.37	1.01	MEDIUM	True	MEDIUM	90	20	0.136445856021149	Uncultivated
2562	SPMP49_bin.59	Bifidobacterium	Bifidobacterium pseudocatenulatum	2139289.0	8.0	1166358.0	1166358.0	98.45	0.88	HIGH	True	HIGH	18	0	0.2316997940534766	Isolate
2563	SPMP49_bin.63	Ruminiclostridium_E	Ruminiclostridium_E siraeum	2640754.0	10.0	355953.0	709904.0	94.46	0.0	HIGH	True	HIGH	113	3	0.3026430347678137	Isolate
2564	SPMP49_bin.64	Blautia	Blautia sp000436935	2397368.0	6.0	612065.0	907410.0	73.25	0.0	MEDIUM	True	MEDIUM	312	5	0.3772225737444165	Uncultivated
2565	SPMP49_bin.69	Ruminococcus_C	Ruminococcus_C sp000433635	1647969.0	6.0	517038.0	519023.0	83.89	0.67	MEDIUM	True	MEDIUM	141	1	0.2590260396678313	Uncultivated
2566	SPMP49_bin.72	KLE1615	KLE1615 sp900066985	3459370.0	249.0	22090.0	83114.0	72.92	1.9	MEDIUM	False	MEDIUM	10	30	0.1388084692093395	Uncultivated
2567	SPMP49_bin.74	Ruminococcus_D	Ruminococcus_D bicirculans	2750646.0	53.0	87658.0	368125.0	90.75	0.0	HIGH	False	MEDIUM	291	14	0.1626189559433397	Isolate
2568	SPMP49_bin.75	Faecalibacterium	Faecalibacterium prausnitzii_C	2212895.0	29.0	121604.0	308732.0	93.71	1.18	HIGH	True	HIGH	54	13	0.156660531005437	Isolate
2569	SPMP49_bin.80	Faecalibacterium	Faecalibacterium prausnitzii_G	1933609.0	115.0	27524.0	113170.0	76.74	1.36	MEDIUM	False	MEDIUM	62	35	0.1324792821476291	Isolate
2570	SPMP49_bin.83	Bacteroides	Bacteroides uniformis	3838688.0	76.0	95122.0	199543.0	89.28	0.62	MEDIUM	True	MEDIUM	250	9	0.1365328671390348	Isolate
2571	SPMP49_bin.85	Blautia_A	Blautia_A sp003480185	1879859.0	4.0	1428673.0	1428673.0	55.06	0.0	MEDIUM	True	MEDIUM	34	33	0.1647151707556562	Isolate
2572	SPMP49_bin.89	CAG-45	CAG-45 sp900066395	2754966.0	42.0	127595.0	238475.0	91.71	1.22	HIGH	False	MEDIUM	402	3	0.4469253351015743	Uncultivated
2573	SPMP49_bin.90	Mediterraneibacter	Mediterraneibacter lactaris	2396979.0	12.0	339364.0	604951.0	91.23	0.0	HIGH	True	HIGH	226	2	0.2893228383492753	Isolate
2574	SPMP49_bin.95	UBA1436		1714135.0	88.0	33688.0	80944.0	78.34	0.0	MEDIUM	False	MEDIUM	485	0		Novel
2575	SPMP49_bin.96	Blautia_A	Blautia_A sp900066165	3450509.0	72.0	111493.0	353341.0	76.13	2.85	MEDIUM	True	MEDIUM	35	33	0.1371824124421627	Uncultivated
2576	SPMP49_bin.98	Blautia_A	Blautia_A sp900066145	3065418.0	169.0	36198.0	226996.0	65.29	5.7	MEDIUM	False	MEDIUM	70	2	0.4999947890212728	Uncultivated
2577	SPMP49_bin.99	Bacteroides	Bacteroides stercoris	3516495.0	15.0	361903.0	589648.0	98.33	0.19	HIGH	True	HIGH	253	5	0.2241060318765001	Isolate
2578	SPMP50_bin.10	Bacteroides	Bacteroides clarus	3516146.0	21.0	700727.0	1247438.0	98.2	1.21	HIGH	True	HIGH	234	0	0.4097357523801663	Isolate
2579	SPMP50_bin.13	Blautia_A	Blautia_A massiliensis	1362319.0	5.0	422359.0	539841.0	60.76	0.32	MEDIUM	False	MEDIUM	50	48	0.139606540948801	Isolate
2580	SPMP50_bin.14	Eggerthella		3981465.0	58.0	132719.0	496843.0	95.63	1.04	HIGH	True	HIGH	160	0	0.5013460308529659	Novel
2581	SPMP50_bin.18	Flavonifractor	Flavonifractor plautii	2746273.0	145.0	34248.0	74130.0	70.99	1.54	MEDIUM	False	MEDIUM	215	11	0.2131527068203397	Isolate
2582	SPMP50_bin.19	Bilophila	Bilophila wadsworthia	2603846.0	389.0	7883.0	32632.0	65.49	0.1	MEDIUM	False	MEDIUM	242	23	0.1880001376308192	Isolate
2583	SPMP50_bin.20	Clostridium_Q	Clostridium_Q sp003024715	2682619.0	68.0	59385.0	188209.0	89.77	1.31	MEDIUM	False	MEDIUM	125	6	0.1802896259709598	Isolate
2584	SPMP50_bin.28	Collinsella	Collinsella sp003436275	1943451.0	13.0	272113.0	441958.0	75.54	5.65	MEDIUM	True	MEDIUM	0	17	0.1768204668966992	Isolate
2585	SPMP50_bin.29	Phascolarctobacterium	Phascolarctobacterium faecium	2215128.0	48.0	91658.0	239448.0	89.34	2.69	MEDIUM	True	MEDIUM	265	1	0.2244928975659012	Isolate
2586	SPMP50_bin.33	Roseburia	Roseburia sp900552665	3681556.0	110.0	60692.0	186751.0	94.52	0.54	HIGH	False	MEDIUM	69	4	0.2247384619579233	Isolate
2587	SPMP50_bin.35	Bacteroides	Bacteroides caccae	4362421.0	55.0	141165.0	466284.0	91.01	0.81	HIGH	False	MEDIUM	433	1	0.4487569779291366	Isolate
2588	SPMP50_bin.36	Slackia_A	Slackia_A isoflavoniconvertens	2077170.0	66.0	47352.0	138335.0	77.39	0.0	MEDIUM	True	MEDIUM	108	3	0.2778114301054577	Uncultivated
2589	SPMP50_bin.37	Parabacteroides	Parabacteroides distasonis	2721227.0	335.0	10863.0	39773.0	54.47	0.0	MEDIUM	False	MEDIUM	102	48	0.1401133880542512	Isolate
2590	SPMP50_bin.4	Faecalibacterium	Faecalibacterium prausnitzii_G	2479922.0	19.0	270048.0	369117.0	97.96	0.68	HIGH	True	HIGH	62	38	0.1324408987395166	Isolate
2591	SPMP50_bin.40	CAG-81	CAG-81 sp000435795	2907210.0	25.0	167715.0	393227.0	91.57	0.63	HIGH	True	HIGH	197	0	0.4487390512075694	Uncultivated
2592	SPMP50_bin.41	Blautia_A	Blautia_A sp900066165	3370440.0	177.0	30800.0	138860.0	58.12	0.63	MEDIUM	False	MEDIUM	35	47	0.1365665042198384	Uncultivated
2593	SPMP50_bin.43	Oscillibacter	Oscillibacter welbionis	2210999.0	287.0	9534.0	73417.0	65.52	8.62	MEDIUM	False	MEDIUM	264	10	0.2871899866082301	Uncultivated
2594	SPMP50_bin.45	Alistipes	Alistipes putredinis	2192015.0	33.0	97769.0	304577.0	86.16	0.96	MEDIUM	False	MEDIUM	452	30	0.1577880026826222	Isolate
2595	SPMP50_bin.48	Ruminococcus_B	Ruminococcus_B gnavus	1751477.0	17.0	279485.0	387279.0	54.87	0.58	MEDIUM	False	MEDIUM	92	23	0.1845889277387034	Isolate
2596	SPMP50_bin.50	Bifidobacterium	Bifidobacterium longum	1735424.0	5.0	909260.0	909260.0	78.8	0.73	MEDIUM	False	MEDIUM	284	65	0.1083059526943558	Isolate
2597	SPMP50_bin.51	Bacteroides	Bacteroides uniformis	4036163.0	48.0	149377.0	300737.0	93.29	0.5	HIGH	True	HIGH	250	3	0.1367334492047266	Isolate
2598	SPMP50_bin.57	Blautia_A	Blautia_A wexlerae	3257576.0	37.0	195280.0	418493.0	87.5	1.27	MEDIUM	False	MEDIUM	34	1	0.1675590486003598	Isolate
2599	SPMP50_bin.59	Blautia	Blautia sp900541955	2924885.0	48.0	131989.0	262499.0	83.47	0.0	MEDIUM	False	MEDIUM	175	3	0.316906841063332	Uncultivated
2600	SPMP50_bin.60	Collinsella	Collinsella tanakaei	1963181.0	73.0	51291.0	185040.0	56.11	0.0	MEDIUM	False	MEDIUM	21	10	0.2754848509729517	Isolate
2601	SPMP50_bin.61	Megamonas	Megamonas funiformis	2160237.0	18.0	578045.0	1050538.0	94.97	3.8	HIGH	True	HIGH	131	4	0.1592439348327405	Isolate
2602	SPMP50_bin.62	Bifidobacterium	Bifidobacterium pseudocatenulatum	1323739.0	21.0	98705.0	195729.0	52.61	0.0	MEDIUM	False	MEDIUM	18	12	0.2290963425891214	Isolate
2603	SPMP50_bin.64	Streptococcus	Streptococcus pasteurianus	2046084.0	18.0	180278.0	290623.0	96.15	0.5	HIGH	True	HIGH	244	0	0.2905435227783217	Isolate
2604	SPMP50_bin.65	Faecalimonas	Faecalimonas sp000209385	2218131.0	135.0	29131.0	118639.0	60.04	0.84	MEDIUM	False	MEDIUM	441	0		Isolate
