Var2_clusterID	Var1_clusterID	Var2	Var1	corr_coeff	pval	Var1_central_node	Var2_central_node
269	430	Lachnospiraceae_SGB_4832	Clostridium_SGB_4780	-0.2379	0.2398	TLL97_bin.22.fasta	TLL26_bin.100.fasta
269	546	Lachnospiraceae_SGB_4832	Gemmiger_SGB_15299	-0.5551	0.007	TLL62_bin.40.fasta	TLL26_bin.100.fasta
269	33	Lachnospiraceae_SGB_4832	Bacteroides_B_vulgatus	0.4037	0.039	TLL27_bin.76.fasta	TLL26_bin.100.fasta
269	92	Lachnospiraceae_SGB_4832	Faecalicatena_gnavus	0.6259	0.002	TLL02_bin.78.fasta	TLL26_bin.100.fasta
269	146	Lachnospiraceae_SGB_4832	Faecalibacterium_SGB_15315	0.0324	0.8981	TLL11_bin.59.fasta	TLL26_bin.100.fasta
269	679	Lachnospiraceae_SGB_4832	Collinsella_aerofaciens_SGB_14631	0.0764	0.7053	TLL07_bin.31.fasta	TLL26_bin.100.fasta
269	121	Lachnospiraceae_SGB_4832	Eubacterium_I_ramulus	0.335	0.1109	TLL60_bin.40.fasta	TLL26_bin.100.fasta
269	250	Lachnospiraceae_SGB_4832	Bacteroides_uniformis	0.0578	0.7742	TLL47_bin.18.fasta	TLL26_bin.100.fasta
269	658	Lachnospiraceae_SGB_4832	Bifidobacterium_catenulatum	0.1137	0.5834	TLL38_bin.25.fasta	TLL26_bin.100.fasta
269	35	Lachnospiraceae_SGB_4832	Blautia_A_sp900066165	0.3633	0.0869	TLL95_bin.76.fasta	TLL26_bin.100.fasta
269	523	Lachnospiraceae_SGB_4832	Blautia_A_sp003471165_ERR1578675_bin.45	0.7535	0.002	TLL34_bin.16.fasta	TLL26_bin.100.fasta
269	334	Lachnospiraceae_SGB_4832	Collinsella_SGB_14507	0.0271	0.8921	TLL96_bin.12.fasta	TLL26_bin.100.fasta
269	18	Lachnospiraceae_SGB_4832	Bifidobacterium_pseudocatenulatum	0.1354	0.5405	TLL49_bin.59.fasta	TLL26_bin.100.fasta
269	144	Lachnospiraceae_SGB_4832	Collinsella_aerofaciens_E	-0.0717	0.7343	TLL57_bin.37.fasta	TLL26_bin.100.fasta
269	154	Lachnospiraceae_SGB_4832	Anaerostipes_hadrus	0.0544	0.8032	TLL43_bin.39.fasta	TLL26_bin.100.fasta
269	460	Lachnospiraceae_SGB_4832	Enterocloster_sp900541315_SRR3582149_bin.15	0.3754	0.0609	TLL90_bin.65.fasta	TLL26_bin.100.fasta
269	13	Lachnospiraceae_SGB_4832	Acetatifactor_sp900066565	-0.4193	0.04	TLL23_bin.43.fasta	TLL26_bin.100.fasta
269	550	Lachnospiraceae_SGB_4832	Faecalibacterium_SGB_15345	0.2419	0.2567	TLL90_bin.37.fasta	TLL26_bin.100.fasta
269	214	Lachnospiraceae_SGB_4832	Bacteroides_thetaiotaomicron	0.3999	0.0509	TLL15_bin.24.fasta	TLL26_bin.100.fasta
269	9	Lachnospiraceae_SGB_4832	Faecalibacterium_prausnitzii_J_CID_9	-0.6811	0.001	TLL102_bin.121.fasta	TLL26_bin.100.fasta
269	614	Lachnospiraceae_SGB_4832	Collinsella_SGB_14400	-0.2997	0.1299	TLL12_bin.19.fasta	TLL26_bin.100.fasta
269	547	Lachnospiraceae_SGB_4832	Faecalibacterium_prausnitzii_H	-0.3333	0.1299	TLL03_bin.1.fasta	TLL26_bin.100.fasta
269	294	Lachnospiraceae_SGB_4832	Faecalibacterium_prausnitzii_D	-0.3739	0.0649	TLL105_bin.26.fasta	TLL26_bin.100.fasta
269	7	Lachnospiraceae_SGB_4832	Gemmiger_SGB_15295_CID_7	-0.5358	0.012	TLL61_bin.62.fasta	TLL26_bin.100.fasta
269	20	Lachnospiraceae_SGB_4832	Faecalibacterium_prausnitzii_K	-0.607	0.004	TLL07_bin.56.fasta	TLL26_bin.100.fasta
269	22	Lachnospiraceae_SGB_4832	Agathobaculum_butyriciproducens	-0.1618	0.4366	TLL73_bin.62.fasta	TLL26_bin.100.fasta
269	672	Lachnospiraceae_SGB_4832	Bacteroides_coprocola_SGB_1891	0.3085	0.1309	TLL53_bin.50.fasta	TLL26_bin.100.fasta
269	101	Lachnospiraceae_SGB_4832	Agathobacter_rectale	-0.1142	0.6024	TLL04_bin.33.fasta	TLL26_bin.100.fasta
269	620	Lachnospiraceae_SGB_4832	Dorea_longicatena_B	0.0548	0.7922	TLL62_bin.65.fasta	TLL26_bin.100.fasta
269	215	Lachnospiraceae_SGB_4832	Flavonifractor_sp000508885	0.3581	0.0799	TLL15_bin.50.fasta	TLL26_bin.100.fasta
269	506	Lachnospiraceae_SGB_4832	Fusicatenibacter_saccharivorans	-0.1955	0.3626	TLL54_bin.14.fasta	TLL26_bin.100.fasta
269	16	Lachnospiraceae_SGB_4832	Eubacterium_E_hallii_A	-0.1785	0.3866	TLL62_bin.17.fasta	TLL26_bin.100.fasta
269	284	Lachnospiraceae_SGB_4832	Bifidobacterium_longum	0.0701	0.7273	TLL98_bin.70.fasta	TLL26_bin.100.fasta
269	0	Lachnospiraceae_SGB_4832	Collinsella_sp002232035	0.0049	0.984	TLL10_bin.21.fasta	TLL26_bin.100.fasta
269	664	Lachnospiraceae_SGB_4832	Faecalibacterium_prausnitzii_J_CID_664	-0.7192	0.001	TLL35_bin.66.fasta	TLL26_bin.100.fasta
269	433	Lachnospiraceae_SGB_4832	Bacteroides_caccae	-5e-4	0.997	TLL06_bin.48.fasta	TLL26_bin.100.fasta
269	207	Lachnospiraceae_SGB_4832	Gemmiger_sp003476825	-0.6017	0.004	TLL31_bin.94.fasta	TLL26_bin.100.fasta
269	143	Lachnospiraceae_SGB_4832	Faecalibacterium_SGB_15346	-0.2175	0.2947	TLL08_bin.14.fasta	TLL26_bin.100.fasta
269	312	Lachnospiraceae_SGB_4832	Blautia_sp000436935	0.2679	0.2198	TLL34_bin.68.fasta	TLL26_bin.100.fasta
269	282	Lachnospiraceae_SGB_4832	Coprococcus_B_comes	-0.1376	0.4835	TLL91_bin.10.fasta	TLL26_bin.100.fasta
269	10	Lachnospiraceae_SGB_4832	KLE1615_sp900066985	-0.3717	0.0719	TLL84_bin.27.fasta	TLL26_bin.100.fasta
269	60	Lachnospiraceae_SGB_4832	Bacteroides_ovatus	0.2221	0.2847	TLL09_bin.26.fasta	TLL26_bin.100.fasta
269	338	Lachnospiraceae_SGB_4832	Gemmiger_formicilis	-0.4792	0.012	TLL106_bin.7.fasta	TLL26_bin.100.fasta
269	25	Lachnospiraceae_SGB_4832	Blautia_A_sp900120195	0.4276	0.031	TLL103_bin.41.fasta	TLL26_bin.100.fasta
269	31	Lachnospiraceae_SGB_4832	Faecalibacterium_prausnitzii_E	-0.4481	0.023	TLL96_bin.33.fasta	TLL26_bin.100.fasta
280	166	Bifidobacterium_adolescentis	Bacteroides_xylanisolvens	-0.0102	0.958	TLL72_bin.39.fasta	TLL74_bin.113.fasta
280	13	Bifidobacterium_adolescentis	Acetatifactor_sp900066565	0.0512	0.7942	TLL23_bin.43.fasta	TLL74_bin.113.fasta
280	433	Bifidobacterium_adolescentis	Bacteroides_caccae	0.0865	0.6523	TLL06_bin.48.fasta	TLL74_bin.113.fasta
280	66	Bifidobacterium_adolescentis	Bacteroides_B_massiliensis	-0.1842	0.3646	TLL27_bin.51.fasta	TLL74_bin.113.fasta
280	154	Bifidobacterium_adolescentis	Anaerostipes_hadrus	-0.0587	0.7692	TLL43_bin.39.fasta	TLL74_bin.113.fasta
280	22	Bifidobacterium_adolescentis	Agathobaculum_butyriciproducens	-0.2206	0.2567	TLL73_bin.62.fasta	TLL74_bin.113.fasta
280	672	Bifidobacterium_adolescentis	Bacteroides_coprocola_SGB_1891	-0.0376	0.8531	TLL53_bin.50.fasta	TLL74_bin.113.fasta
280	60	Bifidobacterium_adolescentis	Bacteroides_ovatus	0.0212	0.9101	TLL09_bin.26.fasta	TLL74_bin.113.fasta
280	33	Bifidobacterium_adolescentis	Bacteroides_B_vulgatus	-0.0819	0.6983	TLL27_bin.76.fasta	TLL74_bin.113.fasta
280	253	Bifidobacterium_adolescentis	Bacteroides_stercoris	-0.0558	0.7592	TLL60_bin.72.fasta	TLL74_bin.113.fasta
280	250	Bifidobacterium_adolescentis	Bacteroides_uniformis	-0.1733	0.4016	TLL47_bin.18.fasta	TLL74_bin.113.fasta
280	214	Bifidobacterium_adolescentis	Bacteroides_thetaiotaomicron	-0.0609	0.7752	TLL15_bin.24.fasta	TLL74_bin.113.fasta
280	101	Bifidobacterium_adolescentis	Agathobacter_rectale	-0.0428	0.8282	TLL04_bin.33.fasta	TLL74_bin.113.fasta
280	309	Bifidobacterium_adolescentis	Agathobacter_faecis	0.0929	0.6503	TLL76_bin.87.fasta	TLL74_bin.113.fasta
282	50	Coprococcus_B_comes	Blautia_A_massiliensis	0.0087	0.977	TLL15_bin.16.fasta	TLL91_bin.10.fasta
282	614	Coprococcus_B_comes	Collinsella_SGB_14400	-0.3111	0.1079	TLL12_bin.19.fasta	TLL91_bin.10.fasta
282	280	Coprococcus_B_comes	Bifidobacterium_adolescentis	0.1041	0.6004	TLL74_bin.113.fasta	TLL91_bin.10.fasta
282	658	Coprococcus_B_comes	Bifidobacterium_catenulatum	-0.1226	0.5205	TLL38_bin.25.fasta	TLL91_bin.10.fasta
282	430	Coprococcus_B_comes	Clostridium_SGB_4780	-0.2133	0.3057	TLL97_bin.22.fasta	TLL91_bin.10.fasta
282	144	Coprococcus_B_comes	Collinsella_aerofaciens_E	-0.0624	0.7532	TLL57_bin.37.fasta	TLL91_bin.10.fasta
282	309	Coprococcus_B_comes	Agathobacter_faecis	0.3165	0.0959	TLL76_bin.87.fasta	TLL91_bin.10.fasta
282	312	Coprococcus_B_comes	Blautia_sp000436935	0.3202	0.1009	TLL34_bin.68.fasta	TLL91_bin.10.fasta
282	25	Coprococcus_B_comes	Blautia_A_sp900120195	0.4197	0.049	TLL103_bin.41.fasta	TLL91_bin.10.fasta
282	22	Coprococcus_B_comes	Agathobaculum_butyriciproducens	-0.3039	0.1069	TLL73_bin.62.fasta	TLL91_bin.10.fasta
282	90	Coprococcus_B_comes	CAG-41_sp900066215	-0.0405	0.8621	TLL89_bin.92.fasta	TLL91_bin.10.fasta
282	523	Coprococcus_B_comes	Blautia_A_sp003471165_ERR1578675_bin.45	-0.0138	0.9421	TLL34_bin.16.fasta	TLL91_bin.10.fasta
282	74	Coprococcus_B_comes	CAG-81_sp900066535	0.1931	0.3127	TLL90_bin.66.fasta	TLL91_bin.10.fasta
282	13	Coprococcus_B_comes	Acetatifactor_sp900066565	0.0691	0.7423	TLL23_bin.43.fasta	TLL91_bin.10.fasta
282	162	Coprococcus_B_comes	Collinsella_SGB_14425	-0.1343	0.4945	TLL72_bin.74.fasta	TLL91_bin.10.fasta
282	125	Coprococcus_B_comes	Clostridium_Q_sp003024715	0.1032	0.6074	TLL53_bin.12.fasta	TLL91_bin.10.fasta
282	154	Coprococcus_B_comes	Anaerostipes_hadrus	0.1661	0.4066	TLL43_bin.39.fasta	TLL91_bin.10.fasta
282	101	Coprococcus_B_comes	Agathobacter_rectale	-0.066	0.7562	TLL04_bin.33.fasta	TLL91_bin.10.fasta
282	0	Coprococcus_B_comes	Collinsella_sp002232035	-0.0717	0.7203	TLL10_bin.21.fasta	TLL91_bin.10.fasta
282	679	Coprococcus_B_comes	Collinsella_aerofaciens_SGB_14631	-0.1391	0.5005	TLL07_bin.31.fasta	TLL91_bin.10.fasta
282	433	Coprococcus_B_comes	Bacteroides_caccae	0.0243	0.9021	TLL06_bin.48.fasta	TLL91_bin.10.fasta
282	334	Coprococcus_B_comes	Collinsella_SGB_14507	-0.0547	0.7922	TLL96_bin.12.fasta	TLL91_bin.10.fasta
282	214	Coprococcus_B_comes	Bacteroides_thetaiotaomicron	0.0571	0.7752	TLL15_bin.24.fasta	TLL91_bin.10.fasta
282	35	Coprococcus_B_comes	Blautia_A_sp900066165	0.1182	0.5534	TLL95_bin.76.fasta	TLL91_bin.10.fasta
282	332	Coprococcus_B_comes	Collinsella_sp900542825_SRR1197039_bin.26	-0.3374	0.0839	TLL63_bin.60.fasta	TLL91_bin.10.fasta
282	250	Coprococcus_B_comes	Bacteroides_uniformis	0.1536	0.4366	TLL47_bin.18.fasta	TLL91_bin.10.fasta
282	284	Coprococcus_B_comes	Bifidobacterium_longum	-0.2609	0.1978	TLL98_bin.70.fasta	TLL91_bin.10.fasta
282	60	Coprococcus_B_comes	Bacteroides_ovatus	-0.1409	0.5065	TLL09_bin.26.fasta	TLL91_bin.10.fasta
282	304	Coprococcus_B_comes	Clostridium_M_sp000431375	0.7333	0.001	TLL85_bin.41.fasta	TLL91_bin.10.fasta
282	672	Coprococcus_B_comes	Bacteroides_coprocola_SGB_1891	0.1271	0.5155	TLL53_bin.50.fasta	TLL91_bin.10.fasta
282	242	Coprococcus_B_comes	Bilophila_wadsworthia	0.1781	0.3437	TLL33_bin.49.fasta	TLL91_bin.10.fasta
282	33	Coprococcus_B_comes	Bacteroides_B_vulgatus	0.0655	0.7602	TLL27_bin.76.fasta	TLL91_bin.10.fasta
282	18	Coprococcus_B_comes	Bifidobacterium_pseudocatenulatum	-0.1113	0.5954	TLL49_bin.59.fasta	TLL91_bin.10.fasta
282	195	Coprococcus_B_comes	Bifidobacterium_sp002742445	-0.2444	0.2268	TLL23_bin.45.fasta	TLL91_bin.10.fasta
282	606	Coprococcus_B_comes	Blautia_A_sp900066335	0.0578	0.7862	TLL02_bin.63.fasta	TLL91_bin.10.fasta
282	253	Coprococcus_B_comes	Bacteroides_stercoris	0.2714	0.1668	TLL60_bin.72.fasta	TLL91_bin.10.fasta
282	66	Coprococcus_B_comes	Bacteroides_B_massiliensis	0.2099	0.2957	TLL27_bin.51.fasta	TLL91_bin.10.fasta
282	541	Coprococcus_B_comes	Blautia_SGB_4795	0.2322	0.2827	TLL101_bin.55.fasta	TLL91_bin.10.fasta
282	34	Coprococcus_B_comes	Blautia_A_wexlerae	-0.164	0.3976	TLL97_bin.80.fasta	TLL91_bin.10.fasta
282	166	Coprococcus_B_comes	Bacteroides_xylanisolvens	0.0072	0.965	TLL72_bin.39.fasta	TLL91_bin.10.fasta
282	26	Coprococcus_B_comes	Blautia_A_obeum	0.32	0.1059	TLL30_bin.87.fasta	TLL91_bin.10.fasta
284	253	Bifidobacterium_longum	Bacteroides_stercoris	-0.0929	0.6533	TLL60_bin.72.fasta	TLL98_bin.70.fasta
284	166	Bifidobacterium_longum	Bacteroides_xylanisolvens	0.0268	0.8931	TLL72_bin.39.fasta	TLL98_bin.70.fasta
284	433	Bifidobacterium_longum	Bacteroides_caccae	0.1469	0.4715	TLL06_bin.48.fasta	TLL98_bin.70.fasta
284	154	Bifidobacterium_longum	Anaerostipes_hadrus	0.0235	0.9211	TLL43_bin.39.fasta	TLL98_bin.70.fasta
284	101	Bifidobacterium_longum	Agathobacter_rectale	-0.1717	0.3976	TLL04_bin.33.fasta	TLL98_bin.70.fasta
284	33	Bifidobacterium_longum	Bacteroides_B_vulgatus	-0.0104	0.969	TLL27_bin.76.fasta	TLL98_bin.70.fasta
284	280	Bifidobacterium_longum	Bifidobacterium_adolescentis	0.3316	0.0829	TLL74_bin.113.fasta	TLL98_bin.70.fasta
284	250	Bifidobacterium_longum	Bacteroides_uniformis	0.0302	0.8801	TLL47_bin.18.fasta	TLL98_bin.70.fasta
284	658	Bifidobacterium_longum	Bifidobacterium_catenulatum	0.5786	0.01	TLL38_bin.25.fasta	TLL98_bin.70.fasta
284	66	Bifidobacterium_longum	Bacteroides_B_massiliensis	-0.1986	0.2997	TLL27_bin.51.fasta	TLL98_bin.70.fasta
284	22	Bifidobacterium_longum	Agathobaculum_butyriciproducens	0.1311	0.4965	TLL73_bin.62.fasta	TLL98_bin.70.fasta
284	214	Bifidobacterium_longum	Bacteroides_thetaiotaomicron	-0.0641	0.7722	TLL15_bin.24.fasta	TLL98_bin.70.fasta
284	13	Bifidobacterium_longum	Acetatifactor_sp900066565	-0.1606	0.4545	TLL23_bin.43.fasta	TLL98_bin.70.fasta
284	672	Bifidobacterium_longum	Bacteroides_coprocola_SGB_1891	-0.0132	0.95	TLL53_bin.50.fasta	TLL98_bin.70.fasta
284	309	Bifidobacterium_longum	Agathobacter_faecis	-0.0538	0.7812	TLL76_bin.87.fasta	TLL98_bin.70.fasta
284	60	Bifidobacterium_longum	Bacteroides_ovatus	0.1689	0.3966	TLL09_bin.26.fasta	TLL98_bin.70.fasta
291	62	Ruminococcus_D_bicirculans	Faecalibacterium_prausnitzii_G	-0.0881	0.6573	TLL97_bin.11.fasta	TLL34_bin.50.fasta
291	309	Ruminococcus_D_bicirculans	Agathobacter_faecis	0.1488	0.4875	TLL76_bin.87.fasta	TLL34_bin.50.fasta
291	20	Ruminococcus_D_bicirculans	Faecalibacterium_prausnitzii_K	0.5096	0.007	TLL07_bin.56.fasta	TLL34_bin.50.fasta
291	22	Ruminococcus_D_bicirculans	Agathobaculum_butyriciproducens	0.1562	0.4246	TLL73_bin.62.fasta	TLL34_bin.50.fasta
291	606	Ruminococcus_D_bicirculans	Blautia_A_sp900066335	0.1177	0.5674	TLL02_bin.63.fasta	TLL34_bin.50.fasta
291	27	Ruminococcus_D_bicirculans	Eggerthella_lenta	-0.0872	0.6683	TLL33_bin.2.fasta	TLL34_bin.50.fasta
291	325	Ruminococcus_D_bicirculans	Dorea_formicigenerans_SGB_4575	-0.3576	0.0699	TLL35_bin.77.fasta	TLL34_bin.50.fasta
291	125	Ruminococcus_D_bicirculans	Clostridium_Q_sp003024715	0.1805	0.3367	TLL53_bin.12.fasta	TLL34_bin.50.fasta
291	143	Ruminococcus_D_bicirculans	Faecalibacterium_SGB_15346	0.2783	0.1558	TLL08_bin.14.fasta	TLL34_bin.50.fasta
291	66	Ruminococcus_D_bicirculans	Bacteroides_B_massiliensis	-0.2505	0.2038	TLL27_bin.51.fasta	TLL34_bin.50.fasta
291	26	Ruminococcus_D_bicirculans	Blautia_A_obeum	-0.191	0.3516	TLL30_bin.87.fasta	TLL34_bin.50.fasta
291	17	Ruminococcus_D_bicirculans	Eubacterium_I_ramulus_A	0.1335	0.5195	TLL80_bin.32.fasta	TLL34_bin.50.fasta
291	614	Ruminococcus_D_bicirculans	Collinsella_SGB_14400	0.128	0.5305	TLL12_bin.19.fasta	TLL34_bin.50.fasta
291	296	Ruminococcus_D_bicirculans	Parabacteroides_johnsonii	0.0393	0.8571	TLL21_bin.30.fasta	TLL34_bin.50.fasta
291	665	Ruminococcus_D_bicirculans	NS_665	0.1548	0.4186	TLL68_bin.41.fasta	TLL34_bin.50.fasta
291	679	Ruminococcus_D_bicirculans	Collinsella_aerofaciens_SGB_14631	0.0529	0.7892	TLL07_bin.31.fasta	TLL34_bin.50.fasta
291	16	Ruminococcus_D_bicirculans	Eubacterium_E_hallii_A	0.0666	0.7253	TLL62_bin.17.fasta	TLL34_bin.50.fasta
291	523	Ruminococcus_D_bicirculans	Blautia_A_sp003471165_ERR1578675_bin.45	-0.4454	0.022	TLL34_bin.16.fasta	TLL34_bin.50.fasta
291	433	Ruminococcus_D_bicirculans	Bacteroides_caccae	-0.1775	0.3606	TLL06_bin.48.fasta	TLL34_bin.50.fasta
291	92	Ruminococcus_D_bicirculans	Faecalicatena_gnavus	-0.6436	0.002	TLL02_bin.78.fasta	TLL34_bin.50.fasta
291	215	Ruminococcus_D_bicirculans	Flavonifractor_sp000508885	-0.3239	0.1069	TLL15_bin.50.fasta	TLL34_bin.50.fasta
291	13	Ruminococcus_D_bicirculans	Acetatifactor_sp900066565	0.3987	0.039	TLL23_bin.43.fasta	TLL34_bin.50.fasta
291	284	Ruminococcus_D_bicirculans	Bifidobacterium_longum	-0.0296	0.8961	TLL98_bin.70.fasta	TLL34_bin.50.fasta
291	195	Ruminococcus_D_bicirculans	Bifidobacterium_sp002742445	-0.2749	0.1588	TLL23_bin.45.fasta	TLL34_bin.50.fasta
291	664	Ruminococcus_D_bicirculans	Faecalibacterium_prausnitzii_J_CID_664	0.4181	0.033	TLL35_bin.66.fasta	TLL34_bin.50.fasta
291	332	Ruminococcus_D_bicirculans	Collinsella_sp900542825_SRR1197039_bin.26	-0.0657	0.7403	TLL63_bin.60.fasta	TLL34_bin.50.fasta
291	550	Ruminococcus_D_bicirculans	Faecalibacterium_SGB_15345	-0.0644	0.7592	TLL90_bin.37.fasta	TLL34_bin.50.fasta
291	620	Ruminococcus_D_bicirculans	Dorea_longicatena_B	-0.1726	0.3576	TLL62_bin.65.fasta	TLL34_bin.50.fasta
291	25	Ruminococcus_D_bicirculans	Blautia_A_sp900120195	-0.517	0.009	TLL103_bin.41.fasta	TLL34_bin.50.fasta
291	658	Ruminococcus_D_bicirculans	Bifidobacterium_catenulatum	-0.2287	0.2637	TLL38_bin.25.fasta	TLL34_bin.50.fasta
291	106	Ruminococcus_D_bicirculans	Roseburia_hominis	0.1579	0.4076	TLL11_bin.53.fasta	TLL34_bin.50.fasta
291	79	Ruminococcus_D_bicirculans	Dorea_longicatena	0.1805	0.3576	TLL97_bin.42.fasta	TLL34_bin.50.fasta
291	506	Ruminococcus_D_bicirculans	Fusicatenibacter_saccharivorans	0.0753	0.7223	TLL54_bin.14.fasta	TLL34_bin.50.fasta
291	612	Ruminococcus_D_bicirculans	NS_612	-0.3605	0.0859	TLL10_bin.42.fasta	TLL34_bin.50.fasta
291	54	Ruminococcus_D_bicirculans	Faecalibacterium_prausnitzii_C	0.0189	0.9291	TLL06_bin.94.fasta	TLL34_bin.50.fasta
291	166	Ruminococcus_D_bicirculans	Bacteroides_xylanisolvens	-0.2048	0.2468	TLL72_bin.39.fasta	TLL34_bin.50.fasta
291	541	Ruminococcus_D_bicirculans	Blautia_SGB_4795	-0.1672	0.4116	TLL101_bin.55.fasta	TLL34_bin.50.fasta
291	643	Ruminococcus_D_bicirculans	NS_643	-0.2304	0.3107	TLL14_bin.43.fasta	TLL34_bin.50.fasta
291	31	Ruminococcus_D_bicirculans	Faecalibacterium_prausnitzii_E	-0.0214	0.9081	TLL96_bin.33.fasta	TLL34_bin.50.fasta
291	18	Ruminococcus_D_bicirculans	Bifidobacterium_pseudocatenulatum	-0.3256	0.0909	TLL49_bin.59.fasta	TLL34_bin.50.fasta
291	253	Ruminococcus_D_bicirculans	Bacteroides_stercoris	-0.0228	0.9201	TLL60_bin.72.fasta	TLL34_bin.50.fasta
291	29	Ruminococcus_D_bicirculans	Lachnospira_sp003537285	0.1043	0.5844	TLL64_bin.18.fasta	TLL34_bin.50.fasta
291	207	Ruminococcus_D_bicirculans	Gemmiger_sp003476825	0.2728	0.1758	TLL31_bin.94.fasta	TLL34_bin.50.fasta
291	264	Ruminococcus_D_bicirculans	Oscillibacter_sp900066435	0.1774	0.3736	TLL05_bin.122.fasta	TLL34_bin.50.fasta
291	146	Ruminococcus_D_bicirculans	Faecalibacterium_SGB_15315	-0.072	0.7403	TLL11_bin.59.fasta	TLL34_bin.50.fasta
291	144	Ruminococcus_D_bicirculans	Collinsella_aerofaciens_E	0.1304	0.4995	TLL57_bin.37.fasta	TLL34_bin.50.fasta
291	90	Ruminococcus_D_bicirculans	CAG-41_sp900066215	0.2109	0.2827	TLL89_bin.92.fasta	TLL34_bin.50.fasta
291	162	Ruminococcus_D_bicirculans	Collinsella_SGB_14425	-0.0811	0.6703	TLL72_bin.74.fasta	TLL34_bin.50.fasta
291	318	Ruminococcus_D_bicirculans	NS_318	-0.2674	0.1978	TLL56_bin.56.fasta	TLL34_bin.50.fasta
291	338	Ruminococcus_D_bicirculans	Gemmiger_formicilis	0.6334	0.002	TLL106_bin.7.fasta	TLL34_bin.50.fasta
291	668	Ruminococcus_D_bicirculans	NS_668	-0.422	0.044	TLL07_bin.35.fasta	TLL34_bin.50.fasta
291	316	Ruminococcus_D_bicirculans	NA_ERR1953522_bin.87	-0.0215	0.9031	TLL93_bin.77.fasta	TLL34_bin.50.fasta
291	101	Ruminococcus_D_bicirculans	Agathobacter_rectale	0.3227	0.0969	TLL04_bin.33.fasta	TLL34_bin.50.fasta
291	280	Ruminococcus_D_bicirculans	Bifidobacterium_adolescentis	-0.1022	0.6174	TLL74_bin.113.fasta	TLL34_bin.50.fasta
291	121	Ruminococcus_D_bicirculans	Eubacterium_I_ramulus	0.0718	0.7313	TLL60_bin.40.fasta	TLL34_bin.50.fasta
291	269	Ruminococcus_D_bicirculans	Lachnospiraceae_SGB_4832	-0.3308	0.1109	TLL26_bin.100.fasta	TLL34_bin.50.fasta
291	242	Ruminococcus_D_bicirculans	Bilophila_wadsworthia	-0.2825	0.1429	TLL33_bin.49.fasta	TLL34_bin.50.fasta
291	430	Ruminococcus_D_bicirculans	Clostridium_SGB_4780	0.2194	0.2847	TLL97_bin.22.fasta	TLL34_bin.50.fasta
291	460	Ruminococcus_D_bicirculans	Enterocloster_sp900541315_SRR3582149_bin.15	-0.311	0.1189	TLL90_bin.65.fasta	TLL34_bin.50.fasta
291	50	Ruminococcus_D_bicirculans	Blautia_A_massiliensis	0.0613	0.7433	TLL15_bin.16.fasta	TLL34_bin.50.fasta
291	212	Ruminococcus_D_bicirculans	Lawsonibacter_asaccharolyticus	0.3327	0.0939	TLL23_bin.24.fasta	TLL34_bin.50.fasta
291	546	Ruminococcus_D_bicirculans	Gemmiger_SGB_15299	0.7098	0.002	TLL62_bin.40.fasta	TLL34_bin.50.fasta
291	35	Ruminococcus_D_bicirculans	Blautia_A_sp900066165	-0.1133	0.5874	TLL95_bin.76.fasta	TLL34_bin.50.fasta
291	674	Ruminococcus_D_bicirculans	Gemmiger_SGB_15295_CID_674	0.6216	0.002	TLL48_bin.100.fasta	TLL34_bin.50.fasta
291	334	Ruminococcus_D_bicirculans	Collinsella_SGB_14507	0.1019	0.6234	TLL96_bin.12.fasta	TLL34_bin.50.fasta
291	304	Ruminococcus_D_bicirculans	Clostridium_M_sp000431375	-0.0628	0.7413	TLL85_bin.41.fasta	TLL34_bin.50.fasta
291	214	Ruminococcus_D_bicirculans	Bacteroides_thetaiotaomicron	-0.1875	0.3536	TLL15_bin.24.fasta	TLL34_bin.50.fasta
291	102	Ruminococcus_D_bicirculans	Parabacteroides_distasonis	-0.1802	0.3536	TLL87_bin.53.fasta	TLL34_bin.50.fasta
291	74	Ruminococcus_D_bicirculans	CAG-81_sp900066535	-0.1215	0.5265	TLL90_bin.66.fasta	TLL34_bin.50.fasta
291	330	Ruminococcus_D_bicirculans	NS_330	-0.2908	0.1518	TLL72_bin.89.fasta	TLL34_bin.50.fasta
291	547	Ruminococcus_D_bicirculans	Faecalibacterium_prausnitzii_H	0.1762	0.4026	TLL03_bin.1.fasta	TLL34_bin.50.fasta
291	236	Ruminococcus_D_bicirculans	Escherichia_flexneri	-0.1512	0.4406	TLL96_bin.32.fasta	TLL34_bin.50.fasta
291	10	Ruminococcus_D_bicirculans	KLE1615_sp900066985	0.1658	0.4076	TLL84_bin.27.fasta	TLL34_bin.50.fasta
291	69	Ruminococcus_D_bicirculans	Roseburia_inulinivorans	-0.1979	0.3037	TLL75_bin.70.fasta	TLL34_bin.50.fasta
291	7	Ruminococcus_D_bicirculans	Gemmiger_SGB_15295_CID_7	0.494	0.01	TLL61_bin.62.fasta	TLL34_bin.50.fasta
291	294	Ruminococcus_D_bicirculans	Faecalibacterium_prausnitzii_D	0.1575	0.4296	TLL105_bin.26.fasta	TLL34_bin.50.fasta
291	258	Ruminococcus_D_bicirculans	Parabacteroides_merdae	-0.0619	0.7483	TLL01_bin.36.fasta	TLL34_bin.50.fasta
291	60	Ruminococcus_D_bicirculans	Bacteroides_ovatus	-0.2391	0.2308	TLL09_bin.26.fasta	TLL34_bin.50.fasta
